student_id,university,gender,graduation_year,target_role,cgpa,attendance_percent,internship_count,project_count,certification_count,hackathon_count,programming_language,curriculum_programming_score,industry_programming_required,programming_gap,curriculum_dsa_score,industry_dsa_required,dsa_gap,curriculum_dbms_score,industry_dbms_required,dbms_gap,curriculum_web_development_score,industry_web_development_required,web_development_gap,curriculum_cloud_score,industry_cloud_required,cloud_gap,curriculum_ai_ml_score,industry_ai_ml_required,ai_ml_gap,curriculum_cybersecurity_score,industry_cybersecurity_required,cybersecurity_gap,curriculum_devops_score,industry_devops_required,devops_gap,curriculum_communication_score,industry_communication_required,communication_gap,curriculum_problem_solving_score,industry_problem_solving_required,problem_solving_gap,overall_skill_alignment,average_skill_gap,employability_score,skill_gap_category,placement_status,event_timestamp
STU0292,Andhra University,Male,2027,Software Developer,7.68,99.5,1,3,1.0,0,Python,75.1,80,4.9,83.4,78,0.0,56.5,72,15.5,72.6,68,0.0,66.4,60,0.0,88.4,55,0.0,57.3,45,0.0,98.0,50,0.0,70.9,72,1.1,83.4,78,0.0,97.86,2.14,79.1,Low Gap,Placed,2025-10-07 00:00:00
STU0293,GITAM University,Female,2027,Data Scientist,6.11,,1,4,1.0,0,C#,73.6,78,4.4,76.7,75,0.0,84.0,72,0.0,66.1,55,0.0,68.5,52,0.0,85.0,88,3.0,46.0,40,0.0,75.3,45,0.0,57.5,75,17.5,70.3,82,11.7,96.33,3.67,78.93,Low Gap,Placed,2025-01-26 00:00:00
STU0294,Vignan University,Female,2025,DevOps Engineer,5.76,57.7,0,3,2.0,1,JavaScript,58.6,72,13.4,53.5,70,16.5,57.5,58,0.5,60.4,50,0.0,51.9,82,30.1,66.4,52,0.0,41.2,48,6.8,46.8,88,41.2,71.4,72,0.6,65.6,80,14.4,87.65,12.35,67.14,Moderate Gap,Not Placed,2026-03-16 00:00:00
STU0295,SRM University,Female,2026,DevOps Engineer,7.38,86.4,2,5,0.0,0,C++,59.6,72,12.4,59.0,70,11.0,76.7,58,0.0,61.3,50,0.0,83.4,82,0.0,81.0,52,0.0,76.1,48,0.0,85.1,88,2.9,71.8,72,0.2,58.7,80,21.3,95.22,4.78,84.23,Low Gap,Placed,2025-11-23 00:00:00
STU0296,SRM University,Female,2025,Cloud Engineer,7.85,79.2,1,5,0.0,3,Python,82.6,70,0.0,85.2,68,0.0,81.1,62,0.0,73.2,55,0.0,68.3,88,19.7,58.3,58,0.0,71.0,45,0.0,85.0,82,0.0,59.3,70,10.7,87.6,76,0.0,96.95,3.05,85.67,Low Gap,Placed,2025-06-19 00:00:00
STU0297,KL University,Male,2025,DevOps Engineer,7.54,89.2,2,3,1.0,0,C#,94.4,72,0.0,94.5,70,0.0,79.3,58,0.0,75.1,50,0.0,88.0,82,0.0,92.6,52,0.0,88.6,48,0.0,82.7,88,5.3,60.7,72,11.3,98.0,80,0.0,98.34,1.66,87.37,Low Gap,Placed,2026-06-30 00:00:00
STU0298,SRM University,Male,2025,Cloud Engineer,7.28,94.7,1,3,0.0,2,JavaScript,74.6,70,0.0,76.4,68,0.0,65.4,62,0.0,53.2,55,1.8,54.9,88,33.1,68.2,58,0.0,76.2,45,0.0,90.7,82,0.0,78.3,70,0.0,77.5,76,0.0,96.51,3.49,78.9,Low Gap,Not Placed,2025-02-12 00:00:00
STU0299,Andhra University,Female,2027,Data Scientist,6.58,80.0,0,2,4.0,0,JavaScript,81.9,78,0.0,60.8,75,14.2,56.1,72,15.9,59.3,55,0.0,61.9,52,0.0,,88,30.8,63.4,40,0.0,71.3,45,0.0,71.2,75,3.8,74.0,82,8.0,92.74,7.26,71.45,Low Gap,Placed,2025-02-14 00:00:00
STU0300,KL University,Male,2025,Software Developer,7.07,84.6,1,3,2.0,2,Python,48.5,80,31.5,42.8,78,35.2,60.0,72,12.0,94.4,68,0.0,64.4,60,0.0,83.0,55,0.0,58.7,45,0.0,71.7,50,0.0,52.3,72,19.7,45.7,78,32.3,86.92,13.08,74.76,Moderate Gap,Not Placed,2026-07-18 00:00:00
STU0301,Andhra University,Male,2026,Cloud Engineer,7.23,67.6,1,2,3.0,1,Java,79.2,70,0.0,81.8,68,0.0,83.7,62,0.0,71.7,55,0.0,56.1,88,31.9,53.4,58,4.6,86.9,45,0.0,44.6,82,37.4,48.9,70,21.1,79.1,76,0.0,90.5,9.5,76.29,Low Gap,Placed,2025-02-13 00:00:00
STU0302,Andhra University,Male,2025,Data Analyst,8.89,73.3,2,3,3.0,1,Java,54.6,72,17.4,55.6,65,9.4,74.9,78,3.1,88.0,62,0.0,68.9,55,0.0,81.1,78,0.0,87.8,35,0.0,87.2,40,0.0,75.0,75,0.0,60.9,72,11.1,95.9,4.1,87.18,Low Gap,Not Placed,2026-07-09 00:00:00
STU0303,SRM University,Male,2027,Cloud Engineer,9.05,72.9,1,3,1.0,0,Python,73.7,70,0.0,60.9,68,7.1,78.9,62,0.0,90.6,55,0.0,55.9,88,32.1,74.2,58,0.0,96.0,45,0.0,87.7,82,0.0,79.4,70,0.0,72.0,76,4.0,95.67,4.33,78.63,Low Gap,Placed,2026-07-14 00:00:00
STU0304,Vignan University,Female,2025,Cloud Engineer,9.41,88.3,1,2,2.0,0,JavaScript,88.3,70,0.0,94.7,68,0.0,80.4,62,0.0,76.1,55,0.0,98.0,88,0.0,76.8,58,0.0,69.7,45,0.0,74.1,82,7.9,69.5,70,0.5,76.1,76,0.0,99.16,0.84,80.73,Low Gap,Not Placed,2025-05-10 00:00:00
STU0305,KL University,Female,2026,Cloud Engineer,7.2,75.0,0,4,0.0,1,C#,67.6,70,2.4,79.9,68,0.0,71.2,62,0.0,73.5,55,0.0,59.8,88,28.2,76.5,58,0.0,76.0,45,0.0,74.8,82,7.2,87.8,70,0.0,68.9,76,7.1,95.52,4.48,74.56,Low Gap,Placed,2025-06-07 00:00:00
STU0306,SRM University,Female,2026,Full Stack Developer,,84.4,2,4,,0,JavaScript,59.5,82,22.5,52.6,76,23.4,83.5,70,0.0,70.5,88,17.5,75.9,62,0.0,90.8,50,0.0,70.7,42,0.0,92.9,58,0.0,42.7,74,31.3,44.8,80,35.2,87.02,12.98,79.18,Moderate Gap,Placed,2026-02-23 00:00:00
STU0307,KL University,Male,2025,Software Developer,9.46,83.5,1,2,0.0,1,C++,65.9,80,14.1,51.7,78,26.3,80.1,72,0.0,98.0,68,0.0,69.6,60,0.0,75.6,55,0.0,98.0,45,0.0,84.5,50,0.0,92.7,72,0.0,59.3,78,18.7,94.09,5.91,76.1,Low Gap,Placed,2025-03-19 00:00:00
STU0308,KL University,Female,2025,Data Scientist,8.9,87.7,1,5,2.0,0,Java,73.1,78,4.9,60.9,75,14.1,73.1,72,0.0,98.0,55,0.0,90.4,52,0.0,81.0,88,7.0,90.4,40,0.0,97.0,45,0.0,85.2,75,0.0,71.2,82,10.8,96.32,3.68,85.95,Low Gap,Placed,2026-02-22 00:00:00
STU0309,SRM University,Female,2027,Cloud Engineer,7.78,83.1,1,3,0.0,2,JavaScript,68.9,70,1.1,69.9,68,0.0,72.4,62,0.0,98.0,55,0.0,71.1,88,16.9,70.0,58,0.0,76.1,45,0.0,66.3,82,15.7,,70,6.7,71.2,76,4.8,95.49,4.51,78.79,Low Gap,Placed,2026-01-16 00:00:00
STU0310,Vignan University,Female,2025,Cloud Engineer,8.97,79.5,1,2,1.0,0,JavaScript,71.0,70,0.0,63.7,68,4.3,78.3,62,0.0,86.1,55,0.0,90.6,88,0.0,90.4,58,0.0,91.9,45,0.0,71.4,82,10.6,82.6,70,0.0,67.3,76,8.7,97.64,2.36,78.23,Low Gap,Placed,2026-06-05 00:00:00
STU0311,Andhra University,Male,2025,Cloud Engineer,8.17,79.9,2,4,1.0,1,C#,98.0,70,0.0,98.0,68,0.0,87.6,62,0.0,84.5,55,0.0,94.6,88,0.0,92.9,58,0.0,80.4,45,0.0,89.0,82,0.0,98.0,70,0.0,98.0,76,0.0,100.0,0.0,93.63,Low Gap,Placed,2025-04-05 00:00:00
STU0312,JNTU Kakinada,Male,2025,Software Developer,6.3,78.3,0,3,2.0,0,JavaScript,77.4,80,2.6,70.3,78,7.7,61.0,72,11.0,53.2,68,14.8,82.7,60,0.0,61.4,55,0.0,57.0,45,0.0,58.2,50,0.0,67.8,72,4.2,74.1,78,3.9,95.58,4.42,71.9,Low Gap,Placed,2025-12-09 00:00:00
STU0313,KL University,Female,2025,Cloud Engineer,7.64,78.2,0,3,2.0,0,Python,89.0,70,0.0,79.5,68,0.0,73.9,62,0.0,89.0,55,0.0,68.5,88,19.5,56.7,58,1.3,95.2,45,0.0,78.6,82,3.4,83.5,70,0.0,80.6,76,0.0,97.58,2.42,76.75,Low Gap,Placed,2026-01-27 00:00:00
STU0314,Vignan University,Male,2027,Data Analyst,8.69,79.7,2,3,3.0,2,JavaScript,87.5,72,0.0,87.5,65,0.0,93.6,78,0.0,80.0,62,0.0,73.9,55,0.0,64.6,78,13.4,84.6,35,0.0,72.0,40,0.0,64.7,75,10.3,98.0,72,0.0,97.63,2.37,91.62,Low Gap,Placed,2026-05-12 00:00:00
STU0315,GITAM University,Male,2025,Software Developer,6.9,69.3,0,1,0.0,0,C++,60.4,80,19.6,71.5,78,6.5,66.7,72,5.3,54.5,68,13.5,35.9,60,24.1,57.3,55,0.0,30.7,45,14.3,63.4,50,0.0,80.2,72,0.0,59.3,78,18.7,89.81,10.19,59.81,Moderate Gap,Not Placed,2026-04-09 00:00:00
STU0316,GITAM University,Female,2025,Data Analyst,7.25,65.5,1,3,1.0,1,C++,50.2,72,21.8,49.4,65,15.6,70.6,78,7.4,68.3,62,0.0,76.4,55,0.0,77.1,78,0.9,68.8,35,0.0,58.7,40,0.0,78.5,75,0.0,54.0,72,18.0,93.62,6.38,75.69,Low Gap,Placed,2025-12-26 00:00:00
STU0317,Vignan University,Male,2025,Data Scientist,7.22,95.8,1,3,2.0,1,C#,86.2,78,0.0,72.3,75,2.7,69.5,72,2.5,63.5,55,0.0,52.3,52,0.0,72.4,88,15.6,67.4,40,0.0,90.7,45,0.0,68.9,75,6.1,93.2,82,0.0,97.3,2.7,81.38,Low Gap,Placed,2026-04-14 00:00:00
STU0318,KL University,Female,2025,Full Stack Developer,6.97,92.7,2,2,2.0,0,Python,53.8,82,28.2,47.4,76,28.6,71.2,70,0.0,69.7,88,18.3,84.2,62,0.0,78.9,50,0.0,77.7,42,0.0,98.0,58,0.0,61.0,74,13.0,67.6,80,12.4,89.95,10.05,78.76,Moderate Gap,Not Placed,2026-07-21 00:00:00
STU0319,Vignan University,Female,2026,DevOps Engineer,8.1,96.6,2,5,0.0,1,Java,98.0,72,0.0,91.9,70,0.0,93.6,58,0.0,69.1,50,0.0,85.8,82,0.0,98.0,52,0.0,80.5,48,0.0,98.0,88,0.0,78.8,72,0.0,95.5,80,0.0,100.0,0.0,93.17,Low Gap,Placed,2026-03-22 00:00:00
STU0320,KL University,Male,2025,Software Developer,6.73,86.4,2,3,1.0,1,JavaScript,61.8,80,18.2,64.6,78,13.4,62.8,72,9.2,79.4,68,0.0,56.8,60,3.2,61.9,55,0.0,67.4,45,0.0,53.8,50,0.0,59.2,72,12.8,60.4,78,17.6,92.56,7.44,79.5,Low Gap,Placed,2025-01-24 00:00:00
STU0321,GITAM University,Male,2025,Cloud Engineer,7.1,75.7,2,3,0.0,0,Java,62.9,70,7.1,61.7,68,6.3,88.4,62,0.0,86.6,55,0.0,85.7,88,2.3,85.4,58,0.0,79.4,45,0.0,78.9,82,3.1,76.1,70,0.0,63.8,76,12.2,96.92,3.08,82.68,Low Gap,Placed,2026-02-02 00:00:00
STU0322,Andhra University,Female,2027,Data Scientist,7.68,91.2,1,4,3.0,0,C#,90.2,78,0.0,95.2,75,0.0,81.5,72,0.0,87.5,55,0.0,58.3,52,0.0,92.8,88,0.0,98.0,40,0.0,88.1,45,0.0,81.8,75,0.0,90.9,82,0.0,100.0,0.0,88.43,Low Gap,Placed,2025-12-28 00:00:00
STU0323,Vignan University,Female,2027,Data Analyst,7.23,85.6,1,3,0.0,0,JavaScript,58.6,72,13.4,53.7,65,11.3,68.6,78,9.4,53.7,62,8.3,65.0,55,0.0,62.5,78,15.5,87.4,35,0.0,73.8,40,0.0,76.4,75,0.0,58.8,72,13.2,92.88,7.12,72.55,Low Gap,Placed,2026-06-23 00:00:00
STU0324,JNTU Kakinada,Male,2025,Data Scientist,8.18,91.2,2,1,1.0,0,C++,95.5,78,0.0,75.5,75,0.0,69.2,72,2.8,81.0,55,0.0,55.0,52,0.0,64.9,88,23.1,96.8,40,0.0,67.2,45,0.0,72.5,75,2.5,90.0,82,0.0,97.16,2.84,80.25,Low Gap,Placed,2025-02-17 00:00:00
STU0325,Vignan University,Male,2025,Cloud Engineer,9.39,76.8,2,5,,1,C#,98.0,70,0.0,93.5,68,0.0,91.4,62,0.0,92.5,55,0.0,81.8,88,6.2,93.3,58,0.0,82.5,45,0.0,77.4,82,4.6,69.8,70,0.2,98.0,76,0.0,98.91,1.09,93.85,Low Gap,Placed,2026-05-28 00:00:00
STU0326,SRM University,Male,2025,Software Developer,6.57,80.6,0,3,1.0,3,C#,71.4,80,8.6,74.9,78,3.1,64.9,72,7.1,51.7,68,16.3,47.6,60,12.4,66.5,55,0.0,76.5,45,0.0,61.5,50,0.0,75.1,72,0.0,84.8,78,0.0,95.24,4.76,75.11,Low Gap,Placed,2026-07-22 00:00:00
STU0327,JNTU Kakinada,Male,2026,Data Analyst,8.09,,2,2,1.0,0,C++,59.1,72,12.9,58.3,65,6.7,70.3,78,7.7,87.6,62,0.0,78.5,55,0.0,98.0,78,0.0,62.2,35,0.0,81.0,40,0.0,71.5,75,3.5,51.7,72,20.3,94.9,5.1,79.75,Low Gap,Placed,2026-03-10 00:00:00
STU0328,Andhra University,Male,2027,Data Analyst,7.66,81.0,2,3,2.0,0,C#,78.5,72,0.0,67.4,65,0.0,94.9,78,0.0,93.3,62,0.0,81.9,55,0.0,78.0,78,0.0,85.5,35,0.0,98.0,40,0.0,68.3,75,6.7,72.8,72,0.0,99.33,0.67,88.25,Low Gap,Placed,2025-06-25 00:00:00
STU0329,Vignan University,Female,2026,Cloud Engineer,7.39,80.9,1,2,2.0,0,JavaScript,71.0,70,0.0,68.1,68,0.0,76.2,62,0.0,82.2,55,0.0,,88,21.5,77.6,58,0.0,79.1,45,0.0,57.4,82,24.6,67.4,70,2.6,68.3,76,7.7,94.37,5.63,75.88,Low Gap,Placed,2026-07-20 00:00:00
STU0330,SRM University,Female,2026,Cloud Engineer,8.1,74.6,0,2,1.0,0,C++,76.4,70,0.0,60.4,68,7.6,84.1,62,0.0,63.5,55,0.0,47.1,88,40.9,57.8,58,0.2,74.2,45,0.0,74.0,82,8.0,83.5,70,0.0,70.9,76,5.1,93.82,6.18,68.48,Low Gap,Placed,2026-04-19 00:00:00
STU0331,GITAM University,Male,2025,Software Developer,7.62,90.0,1,3,2.0,2,Java,73.5,80,6.5,67.3,78,10.7,87.8,72,0.0,59.7,68,8.3,78.1,60,0.0,50.5,55,4.5,76.4,45,0.0,73.4,50,0.0,77.8,72,0.0,47.9,78,30.1,94.0,6.0,80.08,Low Gap,Placed,2026-07-20 00:00:00
STU0332,JNTU Kakinada,Other,2025,Software Developer,7.53,74.8,1,3,0.0,1,Java,66.1,80,13.9,68.6,78,9.4,77.7,72,0.0,93.5,68,0.0,69.1,60,0.0,43.6,55,11.4,80.2,45,0.0,83.9,50,0.0,61.2,72,10.8,66.9,78,11.1,94.34,5.66,76.28,Low Gap,Not Placed,2025-06-05 00:00:00
STU0333,KL University,Male,2026,Data Analyst,7.45,87.3,2,3,,1,C#,64.1,72,7.9,81.4,65,0.0,63.7,78,14.3,63.5,62,0.0,54.5,55,0.5,74.5,78,3.5,78.7,35,0.0,72.9,40,0.0,84.5,75,0.0,73.1,72,0.0,97.38,2.62,84.14,Low Gap,Placed,2025-06-08 00:00:00
STU0334,GITAM University,Male,2025,Cloud Engineer,,81.7,2,3,1.0,2,Java,77.4,70,0.0,80.9,68,0.0,74.5,62,0.0,67.5,55,0.0,96.5,88,0.0,70.8,58,0.0,86.1,45,0.0,72.3,82,9.7,58.6,70,11.4,77.3,76,0.0,97.89,2.11,87.41,Low Gap,Placed,2025-01-27 00:00:00
STU0335,Andhra University,Male,2026,Data Analyst,7.9,76.7,1,2,1.0,1,Python,58.7,72,13.3,42.2,65,22.8,70.2,78,7.8,72.6,62,0.0,65.9,55,0.0,79.3,78,0.0,74.8,35,0.0,68.8,40,0.0,83.2,75,0.0,50.2,72,21.8,93.43,6.57,74.02,Low Gap,Placed,2026-01-10 00:00:00
STU0336,SRM University,Male,2025,DevOps Engineer,8.45,85.6,2,2,1.0,0,Java,83.4,72,0.0,72.9,70,0.0,73.4,58,0.0,62.4,50,0.0,68.7,82,13.3,93.2,52,0.0,84.4,48,0.0,79.8,88,8.2,66.5,72,5.5,80.2,80,0.0,97.29,2.71,82.23,Low Gap,Placed,2026-08-02 00:00:00
STU0337,GITAM University,Female,2027,Data Scientist,8.06,87.4,0,3,0.0,1,Python,69.2,78,8.8,65.7,75,9.3,76.8,72,0.0,49.1,55,5.9,80.1,52,0.0,72.8,88,15.2,95.5,40,0.0,70.2,45,0.0,85.2,75,0.0,69.4,82,12.6,94.82,5.18,72.19,Low Gap,Placed,2026-05-12 00:00:00
STU0338,Andhra University,Female,2025,Cloud Engineer,7.39,94.2,1,4,1.0,0,Java,55.9,70,14.1,59.4,68,8.6,75.6,62,0.0,98.0,55,0.0,83.1,88,4.9,54.0,58,4.0,75.0,45,0.0,74.0,82,8.0,63.4,70,6.6,46.9,76,29.1,92.46,7.54,76.66,Low Gap,Placed,2025-08-29 00:00:00
STU0339,SRM University,Male,2027,Full Stack Developer,8.82,62.8,0,4,1.0,2,C++,68.7,82,13.3,70.0,76,6.0,87.5,70,0.0,84.4,88,3.6,64.4,62,0.0,70.9,50,0.0,76.7,42,0.0,76.3,58,0.0,67.0,74,7.0,67.3,80,12.7,95.75,4.25,77.58,Low Gap,Placed,2025-01-06 00:00:00
STU0340,KL University,Female,2026,Software Developer,7.01,90.4,1,4,2.0,0,C#,86.5,80,0.0,93.3,78,0.0,71.0,72,1.0,74.9,68,0.0,97.2,60,0.0,85.8,55,0.0,87.1,45,0.0,96.6,50,0.0,75.9,72,0.0,97.0,78,0.0,99.9,0.1,86.91,Low Gap,Placed,2025-07-18 00:00:00
STU0341,Vignan University,Male,2025,Data Analyst,7.02,88.3,1,2,4.0,0,C++,84.1,72,0.0,98.0,65,0.0,82.0,78,0.0,60.3,62,1.7,81.7,55,0.0,67.2,78,10.8,62.9,35,0.0,69.0,40,0.0,49.5,75,25.5,76.6,72,0.0,96.2,3.8,80.23,Low Gap,Placed,2025-04-19 00:00:00
STU0342,Andhra University,Female,2026,DevOps Engineer,8.66,82.1,0,2,1.0,0,Java,56.1,72,15.9,72.9,70,0.0,53.1,58,4.9,82.9,50,0.0,75.4,82,6.6,61.2,52,0.0,95.5,48,0.0,69.7,88,18.3,86.2,72,0.0,69.3,80,10.7,94.36,5.64,69.63,Low Gap,Placed,2026-05-13 00:00:00
STU0343,JNTU Kakinada,Female,2026,Data Scientist,8.14,78.7,2,1,1.0,0,JavaScript,92.1,78,0.0,94.2,75,0.0,75.3,72,0.0,89.8,55,0.0,78.6,52,0.0,88.0,88,0.0,56.3,40,0.0,61.3,45,0.0,63.5,75,11.5,89.7,82,0.0,98.85,1.15,81.65,Low Gap,Not Placed,2025-03-20 00:00:00
STU0344,SRM University,Female,2026,Cloud Engineer,7.35,87.2,0,3,0.0,0,Java,75.5,70,0.0,53.2,68,14.8,80.1,62,0.0,77.7,55,0.0,75.1,88,12.9,43.9,58,14.1,66.5,45,0.0,65.3,82,16.7,85.7,70,0.0,70.2,76,5.8,93.57,6.43,68.9,Low Gap,Placed,2025-11-29 00:00:00
STU0345,JNTU Kakinada,Male,2025,Software Developer,6.93,75.9,1,2,0.0,0,Java,71.9,80,8.1,64.1,78,13.9,86.5,72,0.0,43.7,68,24.3,73.7,60,0.0,64.7,55,0.0,68.7,45,0.0,62.0,50,0.0,62.3,72,9.7,61.8,78,16.2,92.78,7.22,70.53,Low Gap,Not Placed,2025-10-11 00:00:00
STU0346,Vignan University,Male,2027,DevOps Engineer,7.79,90.4,0,1,1.0,0,C++,74.3,72,0.0,82.2,70,0.0,69.6,58,0.0,81.3,50,0.0,64.2,82,17.8,56.3,52,0.0,94.6,48,0.0,48.1,88,39.9,98.0,72,0.0,82.8,80,0.0,94.22,5.78,68.44,Low Gap,Placed,2025-12-20 00:00:00
STU0347,KL University,Male,2026,Cloud Engineer,7.86,82.4,2,5,1.0,1,Python,76.8,70,0.0,86.3,68,0.0,91.8,62,0.0,97.0,55,0.0,83.6,88,4.4,75.2,58,0.0,98.0,45,0.0,72.4,82,9.6,49.8,70,20.2,77.5,76,0.0,96.58,3.42,90.72,Low Gap,Placed,2025-10-24 00:00:00
STU0348,GITAM University,Male,2026,Data Scientist,7.13,100.0,1,3,2.0,0,Python,66.1,78,11.9,47.5,75,27.5,81.7,72,0.0,61.0,55,0.0,74.0,52,0.0,92.3,88,0.0,76.2,40,0.0,78.6,45,0.0,65.4,75,9.6,60.9,82,21.1,92.99,7.01,76.96,Low Gap,Not Placed,2026-02-20 00:00:00
STU0349,Andhra University,Female,2026,Data Scientist,7.33,63.9,2,2,2.0,2,JavaScript,72.4,78,5.6,74.9,75,0.1,67.2,72,4.8,58.8,55,0.0,62.0,52,0.0,67.8,88,20.2,67.7,40,0.0,98.0,45,0.0,73.3,75,1.7,75.8,82,6.2,96.15,3.85,84.81,Low Gap,Placed,2025-09-24 00:00:00
STU0350,Andhra University,Female,2027,DevOps Engineer,7.73,82.8,2,5,1.0,0,C#,89.9,72,0.0,80.4,70,0.0,65.2,58,0.0,77.0,50,0.0,74.7,82,7.3,90.2,52,0.0,84.9,48,0.0,92.2,88,0.0,85.0,72,0.0,85.6,80,0.0,99.27,0.73,90.92,Low Gap,Not Placed,2025-11-17 00:00:00
STU0351,Andhra University,Other,2026,Data Scientist,7.36,74.2,0,3,3.0,2,C++,67.8,78,10.2,61.6,75,13.4,58.1,72,13.9,72.1,55,0.0,58.9,52,0.0,,88,22.8,92.5,40,0.0,75.1,45,0.0,75.8,75,0.0,77.5,82,4.5,93.52,6.48,76.72,Low Gap,Placed,2026-05-18 00:00:00
STU0352,JNTU Kakinada,Female,2025,Full Stack Developer,7.33,82.6,1,3,0.0,2,Python,59.2,82,22.8,44.0,76,32.0,81.5,70,0.0,69.0,88,19.0,71.7,62,0.0,65.0,50,0.0,74.3,42,0.0,75.9,58,0.0,69.5,74,4.5,54.5,80,25.5,89.62,10.38,74.27,Moderate Gap,Not Placed,2025-07-10 00:00:00
STU0353,Vignan University,Male,2027,Cloud Engineer,7.75,82.4,1,4,0.0,0,Java,52.7,70,17.3,47.1,68,20.9,70.6,62,0.0,68.0,55,0.0,65.9,88,22.1,76.6,58,0.0,67.3,45,0.0,79.5,82,2.5,71.4,70,0.0,51.2,76,24.8,91.23,8.77,73.56,Low Gap,Not Placed,2025-08-18 00:00:00
STU0354,Vignan University,Female,2027,Software Developer,8.66,72.8,1,3,2.0,1,C++,78.5,80,1.5,63.4,78,14.6,75.6,72,0.0,86.2,68,0.0,77.6,60,0.0,76.5,55,0.0,91.8,45,0.0,79.7,50,0.0,54.3,72,17.7,47.0,78,31.0,93.51,6.49,79.49,Low Gap,Placed,2026-07-01 00:00:00
STU0355,KL University,Female,2027,DevOps Engineer,7.19,100.0,1,5,0.0,0,C++,78.9,72,0.0,86.0,70,0.0,94.2,58,0.0,45.4,50,4.6,79.7,82,2.3,65.5,52,0.0,70.8,48,0.0,72.3,88,15.7,40.9,72,31.1,90.6,80,0.0,94.62,5.38,79.31,Low Gap,Placed,2025-08-20 00:00:00
STU0356,SRM University,Male,2025,Software Developer,7.11,85.1,1,1,2.0,0,Java,58.1,80,21.9,51.3,78,26.7,73.7,72,0.0,60.9,68,7.1,77.1,60,0.0,71.1,55,0.0,50.6,45,0.0,63.2,50,0.0,61.0,72,11.0,59.0,78,19.0,91.43,8.57,69.93,Low Gap,Placed,2025-09-10 00:00:00
STU0357,Vignan University,Female,2026,Full Stack Developer,7.68,83.4,1,2,1.0,0,JavaScript,87.1,82,0.0,84.3,76,0.0,73.6,70,0.0,68.8,88,19.2,84.5,62,0.0,81.3,50,0.0,65.8,42,0.0,63.6,58,0.0,75.7,74,0.0,93.7,80,0.0,98.08,1.92,77.99,Low Gap,Placed,2025-03-06 00:00:00
STU0358,SRM University,Male,2026,Cloud Engineer,8.67,93.1,1,2,2.0,0,C#,70.3,70,0.0,70.3,68,0.0,78.4,62,0.0,67.1,55,0.0,89.8,88,0.0,72.7,58,0.0,70.6,45,0.0,82.8,82,0.0,70.3,70,0.0,78.2,76,0.0,100.0,0.0,79.52,Low Gap,Placed,2026-03-18 00:00:00
STU0359,Andhra University,Female,2026,Cloud Engineer,7.7,77.1,2,3,4.0,0,Java,92.9,70,0.0,79.0,68,0.0,77.9,62,0.0,85.4,55,0.0,92.9,88,0.0,87.3,58,0.0,61.0,45,0.0,95.1,82,0.0,81.6,70,0.0,87.0,76,0.0,100.0,0.0,92.2,Low Gap,Placed,2026-05-26 00:00:00
STU0360,KL University,Male,2026,DevOps Engineer,6.9,86.2,0,4,1.0,3,Java,73.7,72,0.0,56.9,70,13.1,68.1,58,0.0,48.9,50,1.1,98.0,82,0.0,79.4,52,0.0,58.9,48,0.0,73.4,88,14.6,48.5,72,23.5,65.0,80,15.0,93.27,6.73,76.1,Low Gap,Not Placed,2026-04-23 00:00:00
STU0361,KL University,Male,2026,Data Scientist,7.97,77.1,1,3,1.0,2,C#,78.4,78,0.0,93.8,75,0.0,81.4,72,0.0,67.0,55,0.0,74.5,52,0.0,86.7,88,1.3,85.7,40,0.0,75.9,45,0.0,63.8,75,11.2,91.2,82,0.0,98.75,1.25,83.89,Low Gap,Placed,2026-02-26 00:00:00
STU0362,Andhra University,Male,2025,Data Scientist,7.51,92.5,1,3,1.0,0,JavaScript,70.9,78,7.1,75.5,75,0.0,87.2,72,0.0,77.4,55,0.0,76.1,52,0.0,60.2,88,27.8,75.8,40,0.0,92.5,45,0.0,80.8,75,0.0,66.1,82,15.9,94.93,5.07,78.09,Low Gap,Not Placed,2026-06-17 00:00:00
STU0363,KL University,Male,2025,DevOps Engineer,7.69,91.0,1,3,0.0,1,Java,98.0,72,0.0,85.2,70,0.0,29.3,58,28.7,90.2,50,0.0,68.8,82,13.2,65.7,52,0.0,70.5,48,0.0,70.0,88,18.0,78.9,72,0.0,94.0,80,0.0,94.01,5.99,77.32,Low Gap,Placed,2025-09-01 00:00:00
STU0364,Andhra University,Male,2026,Cloud Engineer,8.11,80.6,1,2,1.0,1,C#,65.5,70,4.5,62.8,68,5.2,66.8,62,0.0,69.2,55,0.0,85.9,88,2.1,71.8,58,0.0,77.9,45,0.0,77.7,82,4.3,62.9,70,7.1,54.4,76,21.6,95.51,4.49,75.83,Low Gap,Placed,2025-08-18 00:00:00
STU0365,JNTU Kakinada,Female,2026,Data Scientist,8.05,83.3,0,1,1.0,0,Python,64.3,78,13.7,62.5,75,12.5,56.3,72,15.7,57.4,55,0.0,71.5,52,0.0,55.3,88,32.7,65.2,40,0.0,54.0,45,0.0,77.3,75,0.0,60.8,82,21.2,90.43,9.57,62.93,Low Gap,Placed,2026-06-15 00:00:00
STU0366,Andhra University,Male,2027,Data Scientist,7.72,80.3,2,2,1.0,3,Python,59.6,78,18.4,70.5,75,4.5,87.1,72,0.0,70.6,55,0.0,58.6,52,0.0,79.2,88,8.8,67.9,40,0.0,78.6,45,0.0,84.6,75,0.0,58.0,82,24.0,94.42,5.58,83.93,Low Gap,Placed,2025-05-30 00:00:00
